,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum
1257,2023-06-11 06:00:00+00:00,34.9905,22.7405,28.680084,0.0,0.0,13.397612,25.64
1258,2023-06-12 06:00:00+00:00,36.7905,22.9405,29.321754,0.1,0.0,14.480773,26.88
1259,2023-06-13 06:00:00+00:00,39.3405,23.3405,31.025919,0.0,0.0,15.379206,26.89
1260,2023-06-14 06:00:00+00:00,41.4905,22.6905,32.444675,0.0,0.0,13.32,25.95
1261,2023-06-15 06:00:00+00:00,39.0905,26.1405,32.19675,0.0,0.0,11.841756,27.21
1262,2023-06-16 06:00:00+00:00,38.390503,24.0905,31.230082,0.0,0.0,14.336861,27.25
1263,2023-06-17 06:00:00+00:00,38.390503,24.4405,31.342583,0.0,0.0,16.45007,27.71
1264,2023-06-18 06:00:00+00:00,42.2405,24.9905,33.52175,0.0,0.0,17.462784,27.24
1265,2023-06-19 06:00:00+00:00,42.7405,25.2405,34.15925,0.0,0.0,16.42247,28.51
1266,2023-06-20 06:00:00+00:00,42.2905,27.0905,34.34883,0.0,0.0,15.137133,28.17
1267,2023-06-21 06:00:00+00:00,42.7905,25.6405,34.928,0.0,0.0,16.267857,29.04
1268,2023-06-22 06:00:00+00:00,38.940502,24.8405,31.980085,0.0,0.0,16.1198,25.99
1269,2023-06-23 06:00:00+00:00,40.690502,24.790499,32.492588,0.0,0.0,18.532135,28.0
1270,2023-06-24 06:00:00+00:00,39.4905,23.5905,31.523836,0.0,0.0,18.892282,28.95
1271,2023-06-25 06:00:00+00:00,39.440502,23.6905,31.421747,0.0,0.0,21.175835,28.91
1272,2023-06-26 06:00:00+00:00,39.3405,25.040499,31.821749,0.0,0.0,21.758419,28.65
1273,2023-06-27 06:00:00+00:00,40.390503,22.9905,31.525917,0.0,0.0,27.908709,29.47
1274,2023-06-28 06:00:00+00:00,39.440502,23.0905,31.080084,0.0,0.0,27.231804,29.55
1275,2023-06-29 06:00:00+00:00,37.390503,23.4405,30.284254,0.0,0.0,23.363974,25.82
1276,2023-06-30 06:00:00+00:00,36.940502,24.1405,30.52175,0.0,0.0,23.4,24.97
1277,2023-07-01 06:00:00+00:00,36.8405,25.040499,30.75717,0.0,0.0,20.833395,24.43
1278,2023-07-02 06:00:00+00:00,37.140503,24.6405,29.903,0.3,0.0,17.731598,25.68
1279,2023-07-03 06:00:00+00:00,34.390503,24.2405,28.957169,0.4,0.0,15.463246,20.93
1280,2023-07-04 06:00:00+00:00,37.640503,24.290499,30.511335,0.0,0.0,22.26768,27.16
1281,2023-07-05 06:00:00+00:00,36.5405,24.6905,29.819666,0.0,0.0,21.605999,27.11
1282,2023-07-06 06:00:00+00:00,35.2905,22.9905,27.511332,10.500001,0.0,19.721298,23.75
1283,2023-07-07 06:00:00+00:00,32.890503,22.790499,26.905088,5.4,0.0,21.67487,20.94
1284,2023-07-08 06:00:00+00:00,33.7405,23.1405,28.246752,0.2,0.0,18.440998,24.4
1285,2023-07-09 06:00:00+00:00,37.0405,23.5905,29.994669,0.0,0.0,17.414476,27.23
1286,2023-07-10 06:00:00+00:00,38.2905,24.3405,30.89675,0.0,0.0,22.461807,28.03
1287,2023-07-11 06:00:00+00:00,38.940502,25.290499,31.740503,0.0,0.0,19.469976,27.91
1288,2023-07-12 06:00:00+00:00,38.190502,24.5905,31.353003,0.0,0.0,14.512064,26.7
1289,2023-07-13 06:00:00+00:00,38.390503,24.540499,31.780085,0.3,0.0,17.826363,26.1
1290,2023-07-14 06:00:00+00:00,40.140503,23.540499,31.657167,0.0,0.0,15.696165,28.63
1291,2023-07-15 06:00:00+00:00,38.890503,23.8405,31.336336,0.0,0.0,20.674156,27.67
1292,2023-07-16 06:00:00+00:00,40.2905,24.0905,31.455088,0.0,0.0,23.042812,28.77
1293,2023-07-17 06:00:00+00:00,39.140503,23.540499,31.148832,0.0,0.0,22.545315,28.51
1294,2023-07-18 06:00:00+00:00,39.7405,24.5905,31.711332,0.0,0.0,21.461555,28.73
1295,2023-07-19 06:00:00+00:00,39.8405,24.1405,31.492582,0.0,0.0,21.986542,27.64
1296,2023-07-20 06:00:00+00:00,39.690502,23.4905,31.086334,0.0,0.0,22.668568,27.81
1297,2023-07-21 06:00:00+00:00,38.7405,23.6905,30.871748,0.0,0.0,21.479666,28.71
1298,2023-07-22 06:00:00+00:00,38.190502,25.040499,31.038414,0.0,0.0,19.134262,25.98
1299,2023-07-23 06:00:00+00:00,37.9905,25.040499,31.448835,0.0,0.0,19.70815,27.09
1300,2023-07-24 06:00:00+00:00,36.7905,24.9905,29.919668,0.70000005,0.0,23.363974,25.86
1301,2023-07-25 06:00:00+00:00,36.690502,24.2405,30.111338,0.0,0.0,26.674032,27.97
1302,2023-07-26 06:00:00+00:00,38.190502,23.1905,30.230085,0.0,0.0,21.611996,27.68
1303,2023-07-27 06:00:00+00:00,37.890503,22.9405,30.161337,0.0,0.0,24.905132,28.08
1304,2023-07-28 06:00:00+00:00,36.9905,23.0905,28.882166,0.0,0.0,29.957972,27.21
1305,2023-07-29 06:00:00+00:00,35.5905,22.1405,28.461329,0.5,0.0,26.282465,24.83
1306,2023-07-30 06:00:00+00:00,36.940502,23.9405,29.975916,0.0,0.0,24.464113,24.3
1307,2023-07-31 06:00:00+00:00,37.690502,25.0905,31.448837,0.0,0.0,22.380884,26.47
1308,2023-08-01 06:00:00+00:00,37.890503,24.540499,31.167587,0.0,0.0,23.110205,26.96
1309,2023-08-02 06:00:00+00:00,37.140503,24.3905,30.621748,0.0,0.0,23.363974,27.4
1310,2023-08-03 06:00:00+00:00,38.190502,24.5905,30.965506,0.0,0.0,21.67487,27.14
1311,2023-08-04 06:00:00+00:00,39.640503,24.540499,31.623835,0.0,0.0,20.188908,26.57
1312,2023-08-05 06:00:00+00:00,40.140503,23.1905,31.261337,0.0,0.0,26.642431,28.34
1313,2023-08-06 06:00:00+00:00,40.440502,24.5905,31.823835,0.0,0.0,27.117346,27.89
1314,2023-08-07 06:00:00+00:00,40.7405,24.3405,31.8405,0.0,0.0,19.64558,28.03
1315,2023-08-08 06:00:00+00:00,39.5905,24.1905,31.311338,0.0,0.0,24.84,28.04
1316,2023-08-09 06:00:00+00:00,40.640503,24.2405,31.913414,0.0,0.0,16.575644,26.02
1317,2023-08-10 06:00:00+00:00,40.8405,25.3405,32.367588,0.0,0.0,22.862125,26.55
1318,2023-08-11 06:00:00+00:00,40.140503,26.040499,31.986338,0.0,0.0,23.623243,25.21
1319,2023-08-12 06:00:00+00:00,39.890503,25.4405,31.921747,0.0,0.0,23.40277,25.79
1320,2023-08-13 06:00:00+00:00,39.640503,24.5905,31.455086,0.0,0.0,25.241108,26.59
1321,2023-08-14 06:00:00+00:00,38.140503,24.540499,30.661337,0.2,0.0,22.039528,25.97
1322,2023-08-15 06:00:00+00:00,36.7405,24.9905,30.638418,0.0,0.0,19.110542,25.28
1323,2023-08-16 06:00:00+00:00,37.5905,24.9405,31.29467,0.0,0.0,18.782204,25.19
1324,2023-08-17 06:00:00+00:00,38.9905,24.6905,32.025913,0.0,0.0,21.068459,26.78
1325,2023-08-18 06:00:00+00:00,38.2405,25.8405,31.511332,1.2,0.0,20.799152,23.78
1326,2023-08-19 06:00:00+00:00,36.7905,25.290499,30.509253,0.0,0.0,26.415268,22.19
1327,2023-08-20 06:00:00+00:00,37.140503,24.4405,29.890501,0.0,0.0,25.942488,25.11
1328,2023-08-21 06:00:00+00:00,35.4905,23.2405,29.421751,0.0,0.0,20.721119,24.27
1329,2023-08-22 06:00:00+00:00,32.5905,25.3405,28.00508,2.0,0.0,20.808498,18.66
1330,2023-08-23 06:00:00+00:00,30.9405,23.6405,26.30925,3.3,0.0,19.602652,19.5
1331,2023-08-24 06:00:00+00:00,33.4905,22.4905,27.732168,0.1,0.0,23.444265,25.53
1332,2023-08-25 06:00:00+00:00,35.0405,22.9405,28.419668,1.1,0.0,22.077717,24.48
1333,2023-08-26 06:00:00+00:00,33.9905,23.290499,28.511335,0.2,0.0,14.917212,23.72
1334,2023-08-27 06:00:00+00:00,35.890503,24.1905,29.619669,0.0,0.0,16.279802,23.88
1335,2023-08-28 06:00:00+00:00,38.4905,23.290499,31.29259,0.0,0.0,17.0763,26.51
1336,2023-08-29 06:00:00+00:00,34.890503,26.1905,29.911337,1.5999999,0.0,19.05281,21.94
1337,2023-08-30 06:00:00+00:00,36.390503,25.290499,31.171751,0.0,0.0,17.447933,23.44
1338,2023-08-31 06:00:00+00:00,37.3405,22.9905,31.084253,0.0,0.0,16.203999,25.66
1339,2023-09-01 06:00:00+00:00,37.690502,23.4905,30.898832,0.0,0.0,21.349546,25.34
1340,2023-09-02 06:00:00+00:00,36.690502,23.6905,30.577997,0.0,0.0,20.380579,26.37
1341,2023-09-03 06:00:00+00:00,36.7405,24.1905,30.582167,0.0,0.0,16.485485,24.63
1342,2023-09-04 06:00:00+00:00,37.940502,24.8905,31.336334,0.1,0.0,17.026896,24.38
1343,2023-09-05 06:00:00+00:00,39.4905,24.9905,31.519667,0.0,0.0,19.770523,24.76
1344,2023-09-06 06:00:00+00:00,37.0905,25.040499,30.732168,0.0,0.0,20.61766,23.74
1345,2023-09-07 06:00:00+00:00,36.7405,25.7405,30.542585,0.1,0.0,16.418526,22.99
1346,2023-09-08 06:00:00+00:00,37.890503,25.1905,31.282166,0.0,0.0,20.65848,24.05
1347,2023-09-09 06:00:00+00:00,37.7405,24.540499,31.069666,0.0,0.0,22.180206,25.14
1348,2023-09-10 06:00:00+00:00,38.890503,24.3405,31.594666,0.0,0.0,20.633371,24.62
1349,2023-09-11 06:00:00+00:00,37.940502,24.1405,31.127998,0.0,0.0,18.448023,24.98
1350,2023-09-12 06:00:00+00:00,36.9905,24.2405,30.219671,0.0,0.0,19.9954,24.66
1351,2023-09-13 06:00:00+00:00,35.9905,24.9405,30.244665,0.1,0.0,19.809813,23.25
1352,2023-09-14 06:00:00+00:00,36.9905,24.8405,30.419668,0.0,0.0,17.068707,22.61
1353,2023-09-15 06:00:00+00:00,36.5405,25.290499,30.590498,0.1,0.0,17.462782,21.38
1354,2023-09-16 06:00:00+00:00,30.4905,22.9405,26.398834,3.2,0.0,15.192682,14.91
1355,2023-09-17 06:00:00+00:00,28.6405,22.3905,24.413416,24.2,0.0,12.599998,16.51
1356,2023-09-18 06:00:00+00:00,29.9405,21.6905,25.498833,0.0,0.0,14.799459,23.31
1357,2023-09-19 06:00:00+00:00,30.4905,20.5905,25.530085,0.0,0.0,12.387348,23.58
1358,2023-09-20 06:00:00+00:00,32.690502,20.6905,26.411333,0.0,0.0,13.202726,24.43
1359,2023-09-21 06:00:00+00:00,32.7405,21.0905,26.755083,0.2,0.0,18.861387,23.25
1360,2023-09-22 06:00:00+00:00,34.4905,22.2405,27.680084,0.0,0.0,16.179985,23.78
1361,2023-09-23 06:00:00+00:00,36.0905,22.040499,28.65925,0.0,0.0,17.477621,23.86
1362,2023-09-24 06:00:00+00:00,37.0405,21.9405,29.425919,0.0,0.0,16.808569,23.46
1363,2023-09-25 06:00:00+00:00,36.0905,23.5905,29.594666,0.0,0.0,19.914217,22.42
1364,2023-09-26 06:00:00+00:00,34.3405,22.540499,28.467585,0.0,0.0,16.904673,22.55
1365,2023-09-27 06:00:00+00:00,34.390503,22.7405,26.982164,0.1,0.0,14.618837,20.83
1366,2023-09-28 06:00:00+00:00,31.2405,21.790499,26.180084,0.0,0.0,14.408997,22.17
1367,2023-09-29 06:00:00+00:00,31.2405,20.3405,25.834251,0.0,0.0,12.371645,22.23
1368,2023-09-30 06:00:00+00:00,31.6905,21.790499,26.56967,0.0,0.0,15.716793,22.06
1369,2023-10-01 06:00:00+00:00,32.4905,22.8405,27.280085,0.5,0.0,16.299694,20.79
1370,2023-10-02 06:00:00+00:00,32.2905,22.2405,26.903002,3.6,0.0,17.906157,19.93
1371,2023-10-03 06:00:00+00:00,33.0405,22.9905,27.859251,0.8000001,0.0,16.75064,20.58
1372,2023-10-04 06:00:00+00:00,34.7405,23.2405,28.684248,0.0,0.0,13.75558,18.64
1373,2023-10-05 06:00:00+00:00,34.3405,21.8405,25.930084,43.999996,0.0,17.643673,15.2
1374,2023-10-06 06:00:00+00:00,23.7405,20.9905,21.961334,3.1,0.0,6.830519,7.38
1375,2023-10-07 06:00:00+00:00,21.540499,17.7405,20.025917,3.9,0.0,11.620809,6.52
1376,2023-10-08 06:00:00+00:00,17.8405,16.3405,17.246748,16.800001,0.0,10.495713,4.76
1377,2023-10-09 06:00:00+00:00,22.790499,14.9405,18.500917,3.1,0.0,10.464797,9.79
1378,2023-10-10 06:00:00+00:00,21.0905,17.4405,19.328,21.999998,0.0,9.726665,4.3
1379,2023-10-11 06:00:00+00:00,25.8905,18.290499,21.109251,5.2,0.0,11.923557,15.21
1380,2023-10-12 06:00:00+00:00,28.9905,17.2405,22.730082,0.0,0.0,9.422101,20.8
1381,2023-10-13 06:00:00+00:00,30.8905,20.540499,25.548836,13.0,0.0,10.30883,20.57
1382,2023-10-14 06:00:00+00:00,23.0905,18.040499,20.419668,54.600002,0.0,19.443333,8.95
1383,2023-10-15 06:00:00+00:00,21.040499,17.3405,19.000917,0.4,0.0,10.829959,9.84
1384,2023-10-16 06:00:00+00:00,21.6405,15.4905,18.328,0.0,0.0,11.298495,19.71
1385,2023-10-17 06:00:00+00:00,22.540499,15.1905,18.390501,0.0,0.0,11.966953,21.52
1386,2023-10-18 06:00:00+00:00,23.8905,14.840501,19.125917,0.0,0.0,7.5942073,20.93
1387,2023-10-19 06:00:00+00:00,28.8405,18.7405,23.3405,0.0,0.0,9.726664,19.61
1388,2023-10-20 06:00:00+00:00,28.540499,19.4405,23.373835,0.0,0.0,7.928177,20.91
1389,2023-10-21 06:00:00+00:00,29.3905,17.040499,23.159248,0.0,0.0,14.869351,20.05
1390,2023-10-22 06:00:00+00:00,28.1405,18.6405,22.917585,0.5,0.0,14.332341,16.26
1391,2023-10-23 06:00:00+00:00,29.040499,18.9905,23.121748,1.6,0.0,13.276144,12.68
1392,2023-10-24 06:00:00+00:00,30.8405,19.1905,24.348833,0.0,0.0,13.661038,15.55
1393,2023-10-25 06:00:00+00:00,29.6905,21.1905,24.52175,0.1,0.0,13.854155,13.08
1394,2023-10-26 06:00:00+00:00,29.6405,21.290499,24.523832,0.3,0.0,9.826088,13.95
1395,2023-10-27 06:00:00+00:00,30.2405,22.040499,25.1905,1.2,0.0,18.359999,14.26
1396,2023-10-28 06:00:00+00:00,29.8905,18.7405,24.0655,0.3,0.0,16.1198,16.0
1397,2023-10-29 06:00:00+00:00,29.5905,20.0905,23.955084,0.4,0.0,11.966953,13.94
1398,2023-10-30 06:00:00+00:00,18.3905,8.4905,11.057167,4.8999996,0.0,20.478907,6.89
1399,2023-10-31 06:00:00+00:00,13.6405,8.1405,10.4405,0.1,0.0,13.281023,11.4
1400,2023-11-01 06:00:00+00:00,16.290499,8.9405,12.765499,0.0,0.0,15.496736,18.48
1401,2023-11-02 06:00:00+00:00,19.040499,5.8905,12.413418,0.0,0.0,11.384199,19.56
1402,2023-11-03 06:00:00+00:00,23.5905,10.6905,16.921751,0.0,0.0,13.004921,17.65
1403,2023-11-04 06:00:00+00:00,25.6405,14.290501,19.828001,0.0,0.0,12.758432,18.05
1404,2023-11-05 06:00:00+00:00,25.9905,15.9905,20.742582,0.0,0.0,16.09969,17.54
1405,2023-11-06 06:00:00+00:00,27.290499,16.540499,21.596748,0.0,0.0,11.177405,18.11
1406,2023-11-07 06:00:00+00:00,28.290499,17.3905,23.375916,0.0,0.0,9.531505,13.89
1407,2023-11-08 06:00:00+00:00,29.790499,19.0905,23.865501,0.0,0.0,10.086427,17.86
1408,2023-11-09 06:00:00+00:00,28.9405,18.5905,23.646751,0.0,0.0,12.904882,13.51
1409,2023-11-10 06:00:00+00:00,21.8405,14.1405,17.121752,23.800003,0.0,9.255571,2.94
1410,2023-11-11 06:00:00+00:00,16.1905,13.590501,14.703003,23.1,0.0,7.8954163,4.85
1411,2023-11-12 06:00:00+00:00,15.4905,13.4905,14.4905,36.999996,0.0,7.10031,2.55
1412,2023-11-13 06:00:00+00:00,18.0905,14.6405,16.128,3.899999,0.0,8.427383,4.07
1413,2023-11-14 06:00:00+00:00,18.4905,15.290501,16.561335,1.0000001,0.0,5.00128,5.98
1414,2023-11-15 06:00:00+00:00,20.0905,14.6405,16.873833,0.0,0.0,6.0347,8.24
1415,2023-11-16 06:00:00+00:00,22.0905,12.8905,17.253002,0.0,0.0,7.10031,16.56
1416,2023-11-17 06:00:00+00:00,26.790499,13.8905,20.307167,0.0,0.0,6.162207,17.13
1417,2023-11-18 06:00:00+00:00,25.1905,18.6405,21.063417,0.0,0.0,14.372974,15.38
1418,2023-11-19 06:00:00+00:00,23.1405,16.6405,19.113419,1.0000001,0.0,5.4833565,10.18
1419,2023-11-20 06:00:00+00:00,29.6905,16.6905,22.113419,0.0,0.0,18.35647,16.89
1420,2023-11-21 06:00:00+00:00,18.0905,13.340501,15.678001,0.0,0.0,17.287498,7.53
1421,2023-11-22 06:00:00+00:00,15.040501,9.290501,12.707166,7.6,0.0,7.5942082,11.2
1422,2023-11-23 06:00:00+00:00,17.3905,7.5905,11.5634165,3.8000002,0.0,8.4963045,16.27
1423,2023-11-24 06:00:00+00:00,18.6905,8.4405,13.184253,0.0,0.0,10.636766,16.64
1424,2023-11-25 06:00:00+00:00,18.1905,12.9405,14.953,0.5,0.0,7.771331,7.5
1425,2023-11-26 06:00:00+00:00,18.4405,13.340501,16.08217,11.7,0.0,14.039999,5.81
1426,2023-11-27 06:00:00+00:00,13.1905,5.6905,10.105084,1.2,0.0,13.104198,5.46
1427,2023-11-28 06:00:00+00:00,12.340501,4.5905,8.436333,0.0,0.0,10.383987,9.65
1428,2023-11-29 06:00:00+00:00,11.290501,6.8905,9.223833,1.6000001,0.0,7.8625183,5.12
1429,2023-11-30 06:00:00+00:00,25.9405,10.7405,17.794666,0.0,0.0,5.3517847,14.97
1430,2023-12-01 06:00:00+00:00,21.4405,14.6405,17.498833,0.0,0.0,6.439876,12.88
1431,2023-12-02 06:00:00+00:00,25.540499,13.790501,18.330084,0.0,0.0,16.489416,15.14
1432,2023-12-03 06:00:00+00:00,20.3905,13.2405,16.40925,0.0,0.0,8.4963045,9.18
1433,2023-12-04 06:00:00+00:00,23.540499,13.340501,17.636333,0.0,0.0,11.983188,12.77
1434,2023-12-05 06:00:00+00:00,20.8905,12.9405,16.611334,0.0,0.0,8.699793,12.92
1435,2023-12-06 06:00:00+00:00,19.2405,14.090501,16.636335,9.500001,0.0,15.496736,6.05
1436,2023-12-07 06:00:00+00:00,18.4405,13.8905,15.615502,0.4,0.0,5.8603754,5.71
1437,2023-12-08 06:00:00+00:00,27.4905,11.7405,19.171751,0.0,0.0,8.049845,15.22
1438,2023-12-09 06:00:00+00:00,29.290499,13.4405,20.540499,0.0,0.0,13.979871,16.01
1439,2023-12-10 06:00:00+00:00,18.2405,8.4405,12.815499,0.0,0.0,16.73516,16.15
1440,2023-12-11 06:00:00+00:00,16.790499,6.8405,11.130084,0.0,0.0,11.384199,14.94
1441,2023-12-12 06:00:00+00:00,18.0905,7.9405,12.942584,0.4,0.0,18.888851,10.63
1442,2023-12-13 06:00:00+00:00,18.5905,12.3905,15.075916,0.90000004,0.0,12.72283,4.89
1443,2023-12-14 06:00:00+00:00,19.4905,15.9405,17.155083,2.5000002,0.0,15.646544,5.57
1444,2023-12-15 06:00:00+00:00,19.8405,14.9405,17.350916,1.4000001,0.0,5.904439,7.08
1445,2023-12-16 06:00:00+00:00,20.1905,14.6405,16.863417,3.0,0.0,17.518356,14.62
1446,2023-12-17 06:00:00+00:00,20.4405,9.590501,14.871751,0.0,0.0,8.217153,15.98
1447,2023-12-18 06:00:00+00:00,21.1905,11.4905,16.307169,0.0,0.0,13.722565,14.91
1448,2023-12-19 06:00:00+00:00,19.3905,10.6405,14.6155,0.0,0.0,15.0038395,10.46
1449,2023-12-20 06:00:00+00:00,18.9405,9.9405,13.392583,0.0,0.0,11.592894,8.78
1450,2023-12-21 06:00:00+00:00,21.040499,10.4905,15.382168,0.0,0.0,6.830519,10.73
1451,2023-12-22 06:00:00+00:00,19.9905,14.4405,16.809252,0.2,0.0,6.12,7.16
1452,2023-12-23 06:00:00+00:00,17.4405,13.6905,15.313419,1.4000001,0.0,5.4477882,4.33
1453,2023-12-24 06:00:00+00:00,25.6405,13.9905,19.071749,0.0,0.0,24.514387,15.67
1454,2023-12-25 06:00:00+00:00,17.5905,11.040501,14.098834,0.0,0.0,13.441071,7.08
1455,2023-12-26 06:00:00+00:00,13.7405,6.6905,10.328,0.0,0.0,6.2145634,9.59
1456,2023-12-27 06:00:00+00:00,20.3905,9.840501,14.761333,0.0,0.0,8.654986,14.94
1457,2023-12-28 06:00:00+00:00,16.6905,8.8905,13.019669,0.0,0.0,8.209263,16.01
1458,2023-12-29 06:00:00+00:00,17.5905,7.4905,12.582166,0.0,0.0,8.557102,15.79
1459,2023-12-30 06:00:00+00:00,19.3405,6.1405,12.748834,0.0,0.0,9.19939,16.33
1460,2023-12-31 06:00:00+00:00,22.4405,8.7405,15.517583,0.0,0.0,7.2,15.79
1461,2024-01-01 06:00:00+00:00,22.8905,11.4405,16.588419,0.0,0.0,11.841756,12.31
1462,2024-01-02 06:00:00+00:00,18.2405,12.9405,15.096749,2.4999995,0.0,10.464797,6.31
1463,2024-01-03 06:00:00+00:00,18.8405,10.4905,13.957169,0.0,0.0,10.195057,12.07
1464,2024-01-04 06:00:00+00:00,10.9405,6.0905,8.215499,1.3000001,0.0,12.074766,4.62
1465,2024-01-05 06:00:00+00:00,18.9905,8.790501,13.621751,0.0,0.0,13.049689,16.03
1466,2024-01-06 06:00:00+00:00,19.7405,9.4405,14.432167,0.0,0.0,6.924738,15.79
1467,2024-01-07 06:00:00+00:00,17.290499,11.4905,14.138417,0.0,0.0,22.039528,9.32
1468,2024-01-08 06:00:00+00:00,24.5905,10.7405,16.053,0.0,0.0,20.907913,15.76
1469,2024-01-09 06:00:00+00:00,17.6405,6.6905,11.388416,0.0,0.0,13.608762,16.94
1470,2024-01-10 06:00:00+00:00,22.1405,5.0905,12.805083,0.0,0.0,7.172949,16.43
1471,2024-01-11 06:00:00+00:00,27.1405,9.040501,18.115501,0.0,0.0,11.966954,16.65
1472,2024-01-12 06:00:00+00:00,19.540499,8.0905,15.271751,0.0,0.0,13.979872,16.93
1473,2024-01-13 06:00:00+00:00,18.6405,5.1905,11.4696665,0.0,0.0,9.0,16.78
1474,2024-01-14 06:00:00+00:00,21.790499,10.790501,15.525917,0.0,0.0,12.287555,16.98
1475,2024-01-15 06:00:00+00:00,14.2405,4.1905003,10.4384165,0.70000005,0.0,9.504273,10.27
1476,2024-01-16 06:00:00+00:00,7.7405,-2.4095001,2.6988335,0.1,0.0,18.998316,14.79
1477,2024-01-17 06:00:00+00:00,9.6905,-3.6595001,2.5675833,0.0,0.0,8.78872,17.19
1478,2024-01-18 06:00:00+00:00,24.2405,3.6405,14.398831,0.0,0.0,7.42159,14.54
1479,2024-01-19 06:00:00+00:00,20.290499,10.290501,15.842586,0.0,0.0,20.633371,14.03
1480,2024-01-20 06:00:00+00:00,11.4405,3.8905,7.1405005,0.0,0.0,20.326454,17.12
1481,2024-01-21 06:00:00+00:00,10.4905,-0.40949997,4.8904996,4.5,0.0,10.365251,8.73
1482,2024-01-22 06:00:00+00:00,19.1905,6.0905,12.596751,2.1999998,0.0,6.162207,14.22
1483,2024-01-23 06:00:00+00:00,21.5905,15.3905,18.028002,0.0,0.0,5.495161,12.59
1484,2024-01-24 06:00:00+00:00,20.9405,13.840501,16.63425,0.3,0.0,11.119281,12.5
1485,2024-01-25 06:00:00+00:00,21.8905,13.4405,17.007166,0.1,0.0,14.88242,14.91
1486,2024-01-26 06:00:00+00:00,23.290499,12.840501,16.957167,0.4,0.0,6.489992,13.6
1487,2024-01-27 06:00:00+00:00,20.4405,13.840501,17.161335,1.7,0.0,10.948973,15.67
1488,2024-01-28 06:00:00+00:00,19.0905,9.340501,14.055087,0.0,0.0,13.004922,17.94
1489,2024-01-29 06:00:00+00:00,18.9905,7.3405,13.705085,0.0,0.0,14.578888,17.5
1490,2024-01-30 06:00:00+00:00,19.790499,9.040501,14.369667,0.0,0.0,10.464797,15.29
1491,2024-01-31 06:00:00+00:00,21.8405,10.090501,15.596751,0.0,0.0,17.709658,14.78
1492,2024-02-01 06:00:00+00:00,22.8905,11.540501,17.121748,0.0,0.0,8.0899935,17.06
1493,2024-02-02 06:00:00+00:00,28.9405,13.3905,20.825914,0.1,0.0,11.212135,17.67
1494,2024-02-03 06:00:00+00:00,28.1905,14.290501,21.719667,0.0,0.0,28.079998,19.34
1495,2024-02-04 06:00:00+00:00,27.6405,12.2405,19.380083,0.0,0.0,28.357855,19.54
1496,2024-02-05 06:00:00+00:00,23.5905,11.090501,17.39675,0.0,0.0,12.979984,19.61
1497,2024-02-06 06:00:00+00:00,21.540499,8.790501,14.965501,0.0,0.0,18.388212,19.32
1498,2024-02-07 06:00:00+00:00,22.4905,7.3905,14.236335,0.0,0.0,8.759178,17.68
1499,2024-02-08 06:00:00+00:00,26.5905,12.790501,19.805082,0.0,0.0,12.682018,18.98
1500,2024-02-09 06:00:00+00:00,27.7405,13.3905,20.157167,0.0,0.0,10.1887,18.81
1501,2024-02-10 06:00:00+00:00,24.3405,16.6905,20.28008,0.0,0.0,7.342588,9.21
1502,2024-02-11 06:00:00+00:00,24.3905,12.540501,18.500914,0.0,0.0,12.768586,20.28
1503,2024-02-12 06:00:00+00:00,20.290499,8.1905,13.980084,0.0,0.0,13.905509,19.89
1504,2024-02-13 06:00:00+00:00,19.7405,8.9405,13.842586,0.0,0.0,16.179987,16.33
1505,2024-02-14 06:00:00+00:00,20.5905,8.9405,14.255085,0.0,0.0,7.754637,13.83
1506,2024-02-15 06:00:00+00:00,19.790499,14.590501,16.673834,5.5,0.0,7.6367526,6.03
1507,2024-02-16 06:00:00+00:00,17.6905,13.2405,15.559251,12.5,0.0,8.311245,5.4
1508,2024-02-17 06:00:00+00:00,15.6405,7.0905,12.075917,20.000002,0.0,18.331741,5.29
1509,2024-02-18 06:00:00+00:00,11.540501,5.3405,7.813416,0.0,0.0,6.87779,17.59
1510,2024-02-19 06:00:00+00:00,20.7405,4.1905003,12.002999,0.0,0.0,8.217153,20.01
1511,2024-02-20 06:00:00+00:00,25.040499,11.4405,18.542583,0.0,0.0,11.609651,21.45
1512,2024-02-21 06:00:00+00:00,26.0905,14.790501,19.984251,0.0,0.0,10.538843,21.46
1513,2024-02-22 06:00:00+00:00,33.140503,13.090501,22.594667,0.0,0.0,14.81259,21.68
1514,2024-02-23 06:00:00+00:00,23.6905,15.1405,19.271748,0.0,0.0,14.934577,16.48
1515,2024-02-24 06:00:00+00:00,23.3405,12.8905,17.827997,0.0,0.0,16.73516,20.36
1516,2024-02-25 06:00:00+00:00,29.1905,12.1405,20.336334,0.0,0.0,8.766573,21.51
1517,2024-02-26 06:00:00+00:00,32.7905,15.6405,23.853003,0.0,0.0,10.086427,21.28
1518,2024-02-27 06:00:00+00:00,35.940502,15.9905,24.942583,0.0,0.0,11.298495,20.25
1519,2024-02-28 06:00:00+00:00,31.6405,15.840501,22.313416,0.70000005,0.0,27.333935,18.46
1520,2024-02-29 06:00:00+00:00,17.790499,6.7905,12.567585,0.0,0.0,11.709688,19.59
1521,2024-03-01 06:00:00+00:00,23.8405,7.9405,14.875918,0.0,0.0,10.009036,22.5
1522,2024-03-02 06:00:00+00:00,28.040499,14.290501,20.398834,0.0,0.0,15.646544,22.47
